0	341	395874	530	2293	6274	17870	213	1423	28	0	0	15442	0	12450	0	215940	3545	6149	882	293550	41472	35511	24656	4	13076	25149	14481	7640	5	72	112857	262	142949	309	246894	132288	50840	417268	144372	879791	2569	377362	146079	4400	161	19225	188840	15	0	1428970	653254	123209	368097	76367	36804	1	1464132	15941	124826	37858	2105245	3957	7	33559	24	1519	0	0	4	1	0	0	0	0	514	0	0	0	0	0	0	0	
0	150	3091	326	78	131	33093	0	1066	0	128	0	19	0	109840	1	56470	489	1566	47	547	144112	200	45219	12	17	7575	22093	578	2	59223	310261	33	3872	579	98143	4367	5078	357388	3256	84475	139717	127750	308698	1408	363	79449	986	6	0	1136732	401926	89986	116576	19701	20316	0	178483	2386	86848	381	84334	3966	2	1939	0	1121577	0	0	1	0	0	0	0	0	109	0	0	0	0	0	0	0	
0	16	1363	128	10	11	2927	0	13	0	3	0	14	0	1105	0	10670	1435	7780	133	999	673	8067	1201	93	126	5125	1	1180	9	919	23581	28	4163	74	22010	1580	219	8005	887	5460	961	4039	13215	1487	143	8170	292	320	0	271734	121794	9370	8831	633	36	0	410055	21	15989	20	1805	48	0	7	0	51	0	0	0	0	0	0	0	0	3314	0	0	0	0	0	0	0	
0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	28	14	43	1	27	13	0	23	0	11	1	0	0	0	1	47	66	29	126	225	211	0	113	123	45	60	94	22	34	2	205	91	0	10	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	568082	381771	5073	315	2641	970845	4554	115979	86	42	0	324	54	407868	12	1561458	252759	467587	21921	115711	453403	235418	957852	56438	31670	415980	139112	200126	2698	180102	1295834	204446	1093763	384032	3652308	621542	104323	1121885	97937	1512025	243770	7386053	1872950	424575	139421	1058731	558385	438	98	956	401	114	26	2	8	0	6309	2	35	1	607	56132	0	434268	1519	1844191	0	0	51	0	0	0	0	0	5345	0	0	0	2	0	0	0	
0	11121	218851	15177	1373	29219	43996	25	114246	56	175	0	121965	3	134092	0	1835316	83100	127493	12891	37766	239341	252898	449688	4681	3282	352228	25453	123487	31	53250	1503180	41022	404975	104051	1887221	247341	55443	610721	242112	377020	396500	1616018	1200159	734161	387063	551123	124822	176	0	1209	152	74	358	11	135	0	446	1	56	1	341	79002	3	15917	4	1915936	0	0	19	0	0	1	0	0	4114	0	0	0	2	0	0	0	
0	60	1795	544	70	64	3824	7	326	1	5	0	21	0	7972	0	188808	443	77011	6047	16	9065	464	9558	43	8	8743	1365	2836	21	12635	215044	808	153865	559	163342	61695	3941	142826	14568	50243	29416	590512	64300	6932	12225	12603	4534	6	0	105	42	13	2	3	1	0	102	0	2	0	47	326	0	8649	6	329004	0	0	8	0	0	0	0	0	1030	0	0	0	0	0	0	0	
0	74054	2568	13579	231	523	183733	117	513	2	17	0	343	3	10609	1	453031	176928	58992	5137	5609	24567	7746	102060	41842	6382	222161	5690	37342	62	69676	226102	6755	283299	110412	449776	150236	13883	221044	46150	236856	76875	1081379	944810	54113	316534	117927	45740	72	0	202	130	9	1409	38	71	0	130	1	21	0	2039	17754	0	59088	95	99395	0	0	51	0	0	0	0	0	278	0	0	0	0	0	0	0	
0	1608	33	68	0	0	526	3	9	0	0	0	8	0	36	0	5778	2510	1137	34	16	33176	33	9929	4	412	4822	7	3302	296	2102	58575	170	2663	122	14596	43476	191	1115	185	42856	313	227053	135693	82	9900	1927	9892	9	0	11	21	11	16	68	2	0	12	0	2	0	205	83	0	9974	524	1250	0	0	3	0	0	0	0	0	8	0	0	0	0	0	0	0	
0	2	1035	23	7	6	7	3	0	0	9	0	4	0	13	0	11511	17	1255	49	10904	221	13	3369	0	133	1293	1	27	871	37852	288027	27658	52271	761	7961	29975	5	4866	2258	619	55	509	79	18854	122731	1584	65886	3	0	45	34	30	30	1	213	0	9	0	0	0	203	1519	0	28	3315	101	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	
